year,episode_number,title,airdate,rating,total_votes,desc
2020,949,We're Here to Win! Luffy's Desperate Scream!,2020-11-08,9.1,1687.0,"Luffy and his group continue to rebel against the prison guards, however, the prisoners attempt to stop them after the plague spreads rapidly. Luffy takes drastic action in an attempt to win the prisoner's faith and stir them to rebel too."
2020,950,Warriors' Dream! Luffy's Conquer of Udon!,2020-11-15,9.0,1655.0,"After Udon is conquered, Chopper tends to Luffy and works to develop a cure for his condition. Luffy asks Kid to join the fight against Kaido, but Kid rejects his offer and leaves Udon with Killer."
2020,951,Orochi's Pursuers! Ninja Army Corps vs. Zoro,2020-11-22,8.2,1114.0,Zoro is continuously pursued by Orochi's ninjas. Law strikes a deal with Basil Hawkins in regards to the freedom of The Heart Pirates.
2020,952,Tension Rises in Onigashima! Two Emperors of the Sea Meet?!,2020-11-29,8.7,1358.0,"Kanjuro, Nami, and Franky travel across Wano. Brook, Ussop, and Robin also travel Wano using a dock. Ashura reveals ships that he has that will be used for the assault on Onigashima. Zoro battles for his sword. Big Mom and Kaidio meet."
2020,953,Hiyori's Confession! Reunion on Oihagi Bridge,2020-12-06,8.7,1447.0,"Big Mom and Kadio come to blows leaving Kadio's subordinate nervous. Reunions take place as Hyogoro and the yakuza bosses from the past get reacquainted while across Wano, Hiyori and Kawamatsu also reunite."
2020,954,Its Name is Enma! Oden's Meito!,2020-12-13,8.5,1324.0,"Kawamatsu tells Hiyori how he and a fox named Onimaru defended and collected weapons belonging to the dead. Hiyori offers Zoro Enma, the legendary sword said to have cut Kadio."
2020,955,"""A New Alliance?! Kaido's Army Gathers""",2020-12-20,8.1,1253.0,"Zoro agrees to return Shusui in exchange for Enma, Law subdues Hawkins and escapes. At Onigashima, Kaidou and Big Mom decide to put aside their feud and form an alliance to conquer the world."
2020,956,Ticking Down to the Great Battle! The Straw Hats Go into Combat Mode!,2020-12-27,9.1,1989.0,Zoro receives Enma and sees its destructive power. Luffy continues training his Busoshoku Haki.
2021,957,Big News! The Warlords Attack Incident,2021-01-10,9.6,7544.0,News concerning Sabo spread throughout the world. Drake and Koby conduct a private conversation.
2021,958,"""The Legendary Battle! Garp and Roger""",2021-01-17,9.5,5033.0,"The navy begins a meeting where Sengoku informs them about the alliance between Big Mom and Kaido. Sengoku talks about the legendary Rocks pirates and he reveals the bounties of all of the Yonko's, as well as Roger's bounty."
2021,959,"""The Promised Port - Opening of Third Act of Wano Country!""",2021-01-24,9.0,3175.0,The Fire Festival is soon to begin as the samurai of Wano wait for their allies who are nowhere to be seen leaving Kin'emon and the rest of the samurai feeling helpless.
2021,960,"""The Greatest Samurai of Wano Country! Kozuki Oden Appears!""",2021-01-31,8.9,3220.0,"It is revealed that Orochi had the Beasts Pirates bombed the Thousand Sunny and destroyed some bridges to cut off routes to Tokage Port. At the port, the Nine Red Scabbards prepare to continue with the raid on their own."
2021,961,"""The Crying Apprentice! Oden and Kin'emon!""",2021-02-07,9.0,3046.0,"The Mountain God continues its rampage in the Flower Capital until Oden confronts and defeats it. After this incident, Oden was expelled from the capital. Due to their admiration for Oden, Kinemon and Denjiro decide to follow him."
2021,962,Changing Destiny - The Whitebeard Pirates Cast Ashore!,2021-02-14,9.2,3318.0,Oden transforms the wild land of Kuri into a habitable region and is made Daimyo over it.
2021,963,Oden's Determination! Whitebeard's Trials!,2021-02-21,9.4,3868.0,"Once their ship is repaired, the Whitebeard Pirates leave at night to avoid Oden's advances but he catches up anyway, attaching a chain to the ship and riding with Izo through the ocean. Marco saves Izo and brings him onto the Moby Dick where he is tied up."
2021,964,Whitebeard's Little Brother! Oden's Great Adventure!,2021-02-28,9.3,3210.0,"Toki tends to Oden after he rescued her from the kidnappers. On the next day, they are confronted by the kidnappers and their leader, Karma. Whitebeard intervenes and knocks out Karma. Whitebeard accepts Oden into his crew because of his selflessness."
2021,965,Blades Crossed! Roger and Whitebeard!,2021-03-07,9.7,5921.0,"Orochi plots to take the shogunate with Higurashi's assistance. As Oden continues his journey with the Whitebeard Pirates, he finally encounters the Roger Pirates. A clash between Whitebeard and Gol D. Roger ensues."
2021,966,Roger's Wish! A New Journey!,2021-03-21,9.5,3961.0,"After an intense and lasting battle between the most fomented pirate gangs in the world, Roger discovers Oden's skill, spent for years in the Kouzuki clan, and decides to make an unpredictable invitation."
2021,967,Devoting His Life! Roger's Adventure,2021-03-28,9.5,3808.0,Roger pirates sail around the Grandline and meet some old friends.
2021,968,The Pirate King is Born: Arriving at the Last Island!,2021-04-04,9.8,10488.0,"Oden, forced by an ill Toki, leaves her and their children at Wano sailing again on the Oro Jackson. At Zou, Roger finds the last Road Poneglyph. Despite his worsening health, Roger and his crew reach the Grand Line's final island."
2021,969,To Wano Country! The Roger Pirates Disband,2021-04-11,9.4,3323.0,"After reaching the last island and becoming the ""King of all Pirates"" Gol D. Roger disbands the Roger pirates. Oden returns to his home."
2021,970,Sad News: The Opening of the Great Pirate Era,2021-04-18,9.1,2800.0,"After seeing the state of Wano, a vengeful Oden sets out to the Flower Capital with his swords pointed at Orochi."
2021,971,Raid! Oden and the Nine Red Scabbards,2021-04-25,9.2,2889.0,Orochi travels to Kuri revealing his evil plan as Oden finally decides to take down Kaido
2021,972,The Moment of Conclusion! Oden vs. Kaido!,2021-05-02,9.5,4155.0,Oden and the nine Ninjas march toward Kaido's area for revenge. Suddenly something shows up in their way.
2021,973,Sentenced to Boil! Oden's Deadly Hour!,2021-05-09,9.4,3340.0,"Having been defeated by Kaidou, Oden is captured and sentenced, along with his retainers, to be executed in the middle of the Flower Capital."
2021,974,Oden Wouldn't Be Oden If It Wasn't Boiled!,2021-05-16,9.7,5492.0,Oden throws his friends to safety and exchanges final words with Kaido.
2021,975,The Castle on Fire! The Fate of the Kozuki Clan!,2021-05-23,9.4,3334.0,Kaido breaks into the burning Kozuki castle as Toki attempts to save her family.
2021,976,Back to the Present Day! 20 Years Later!,2021-05-30,9.2,2897.0,Hiyori and Kappa separate and she gets brought to Kysohiro who secretly pledges to protect her.
2021,977,The Sea Is For Pirates! Raid! To Onigashima,2021-06-06,9.5,3748.0,"With no allies coming to their aid, the Nine Red Scabbards row to Onigashima on their own."
2021,978,The Worst Generation Charges in! The Battle of the Stormy Sea,2021-06-13,9.5,3917.0,"Luffy, Law, and Kid join the Akazaya samurai and begin to fight Kaido's army."
2021,979,Good Luck!? Leader Kin'emon's Plot,2021-06-20,9.0,2652.0,"Kyoshiro reveals himself as Denjiro (one of the akazaya Samurai) and explains the real meaning of the flyer. Meanwhile, Kanjuro kidnaps Momonuske and heads towards onigashima."
2021,980,A Tearful Promise! The Kidnapped Momonosuke!,2021-06-27,9.1,2500.0,The Beast Pirates start attacking the samurai's ships from a distance. An old ally comes to Straw Hats' aid.
2021,981,A New Member! Knight of the Sea Jinbe!,2021-07-04,9.1,2742.0,Zoro and Sanji team up to fight the guard as Luffy and Jimbei attack Kaido's men.
2021,982,Kaido's Trump Card - Introducing the Tobi Roppo,2021-07-11,9.6,8706.0,"The Straw Hat Pirates enter Onigashima's torii gate. Queen begins the Golden Kagura festivities, and the Tobi Roppo meet to hear their captain's request."
2021,983,The Samurai Warriors' Earnestness! The Straw Hats Land at Onigashima,2021-07-18,8.4,2077.0,"As the alliance and Kid Pirates reach Onigashima, Kin'emon uses his sorcery to everyone's clothes to blend in with the Beasts Pirates."
2021,984,Luffy Goes Out of Control?! Sneaking into Kaido's Banquet,2021-07-25,7.5,1618.0,The Kid Pirates head for Kaido's castle as Luffy and Zoro go after to stop them from causing trouble.
2021,985,Thinking of O-Tama - Luffy's Furious Strike,2021-08-01,7.8,1428.0,Luffy and Zoro witness Kaido's subordinates waste food at the banquet and make fun of the poor people in the Land of Wano which causes them to become infuriated and create turmoil.
2021,986,Fighting Music! The Ability to Attack Luffy!,2021-08-08,7.6,1308.0,"After making a scene at the Golden Festival, Luffy and Zoro try to get away, but Queen's subordinates chase after them."
2021,987,The Failing Dream? The Plot to Lure Sanji!,2021-08-15,8.2,1525.0,"Haccha joins in and the pursuit of Luffy. Meanwhile, Kin'emon changes his strategy and his group tries to infiltrate the castle from its side."
2021,988,Arrival of Reinforcements! Captain of the Whitebeard Pirates!,2021-08-22,8.9,2146.0,"Luffy, Law, Kin'emon, and others are trying to infiltrate Kaido's castle. Big Mom's children are climbing up the waterfall again, but a foe stands in their way."
2021,989,Oath of Man! Fierce Battle of the Brachiotank,2021-08-29,8.3,1554.0,"Big Mom chases Brachio Tank driven by Chopper and Usopp. Meanwhile, Kanjuro takes Momonosuke to Kaido and Orochi and informs them about Oden's retainers."
2021,990,Thunder Bagua! The Appearance of Kaido's Son,2021-09-05,8.9,2161.0,"Luffy runs into Ulti and Page One, but someone wearing a demon mask appears and whisks him away."
2021,991,Enemy or Ally? Luffy and Yamato!,2021-09-12,7.9,1411.0,"Luffy questions Yamato's motive, however, the two get into a fight."
2021,992,Desire to be Oden! Yamato's Dream!,2021-09-19,8.9,2197.0,"Law's Polar Tang finally reaches Onigashima and see an unexpected face, meanwhile Yamato tells Luffy a story."
2021,993,Explosive?! The Handcuffs that Shackle Yamato's Freedom!,2021-09-26,7.7,1341.0,"At the back entrance of Onigashima, the Akazaya members try to get inside the gate, but they're blocked by their former colleague Kanjuro."
2021,994,The Scabbards Face-off - Kikunojo vs. Kanjuro,2021-10-03,9.0,2423.0,"At the back entrance of Onigashima, Kikunojo squares off against Kanjuro."
2021,995,Raid! Inheriting Oden's Will,2021-10-10,9.6,3831.0,Allies that wish to free the Land of Wano from the grasp of Kaido get reunited to strike their enemies! Kaido finds himself facing the ghost of a man he both despised and respected. The first big spark of great defiance flashes!
2021,996,Onigashima in Tumult! Luffy's All-Out War Begins!,2021-10-24,9.2,2408.0,The Akazaya members deliver a crushing blow to Kaido. Luffy and Yamato back them up but are spotted by Big Mom.
2021,997,"The Battle Under the Moon! The Berserker, Sulong the Moon Lion!",2021-10-31,9.0,2194.0,"Thousands of samurai warriors rush the castle, attacking the Animal Kingdom Pirates. In his dragon form, Kaido goes outside to fight the Akazaya members under the moon."
2021,998,Zeus' Treason?! The Cornered Nami!,2021-11-07,9.0,2195.0,Shinobu tries to rescue the weakened Momonosuke but is found by King and attacked. Nami takes back Zeus from Big Mom.
2021,999,I'll Protect You! Yamato Meets Momonosuke!,2021-11-14,8.2,1625.0,"Franky faces Big Mom with the help of Robin and Jimbei, but the Numbers come interrupting their battle. One of them holds Brachio Tank with Usopp and Chopper inside in his hand. Meanwhile, Yamato, the self-proclaimed Oden, finally meets Oden's son, Momonosuke."
2021,1000,Overwhelming Strength! The Straw Hats Come Together!,2021-11-21,9.3,4532.0,"As the Minks struggle with a poor hand against the Gifters, Kin'emon tries to assist them, but Dogstorm and Cat Viper stop him and start fighting for the other Minks. Meanwhile, Luffy and Zoro try to get to the rooftop to help Kin'emon and the others, but Queen and King get in their way."
2021,1001,A Risky Invitation! A Plot to Eliminate Queen!,2021-11-28,8.9,2701.0,"Who's-Who invites Drake and Hawkins to a plot to kill Queen. Meanwhile, the Straw Hats are facing two large monsters that remind them of the Giant who they once struggled to take down. As Luffy charges towards them, someone unexpected comes in to help."
2021,1002,A New Rivalry! Nami and Ulti!,2021-12-05,7.7,1699.0,"Drake vows to fight alongside Luffy, but Zoro becomes skeptical and challenges him to a fight. Meanwhile, Usopp's practical joke pushes Nami into confronting Ulti, who is infuriated since her brother got attacked."
2021,1003,"A Heroic Blade! Akazaya vs. Kaido, Again Once More!",2021-12-12,8.2,2402.0,"The fight against Kaido starts, as the last standing enemy is him. Carrot has a chance of meeting with Perospero, the one she blames for Pedro's death. Marco faces Bigmom, as his deal with Perospero is shattered."
2021,1004,An Inherited Technique! Unleashing Oden's Secret Swordplay!,2021-12-19,8.5,3580.0,Luffy and Sanji continue to make their way up the castle to Kaido. Meanwhile Yamato continues her pursuit to Momonosuke. The battle between the Nine Akazaya Samurai and Kaido rages on.
2021,-1,Special Episode: Barto's Secret Room,2021-12-26,5.5,1533.0,"Bartolomeo and Otama look back on Luffy and the Straw Hat Crew's adventures in the Land of Wano. Otama tells Bartolomeo about her meeting with Luffy, and the events leading up to the fierce battle with Kaido."
2022,1005,The Power of Ice Oni! A New Version of the Plague Rounds!,2022-01-09,6.3,5037.0,"Queen, blazes away at samurai on the Performance Floor with the special version of the Plague Rounds, which turns them into hideous ogres that corner Zoro and Drake."
